Compound_ID,Activity_Label,Source,SMILES,MolWt,LogP,HBA,HBD
CHEMBL131170,1,ChEMBL_Anticancer,[H]/C(C(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C1([H])[H])=C(/[H])c1c([H])c([H])c(Sc2c([H])c([H])c([H])c([H])c2C(=O)N([H])[H])c([N+](=O)[O-])c1[H],454.50799999999987,2.548800000000001,6,1
CHEMBL1311707,0,ChEMBL_Anticancer,[H]c1nc2c(c(=O)n([H])c(=O)n2C([H])([H])C([H])([H])[H])n1[H],180.16700000000006,-0.5672000000000001,4,2
CHEMBL131171,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(-c2nc(Oc3c([H])c([H])c(F)c([H])c3[H])c(C#N)c([H])c2C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],362.3599999999998,4.728380000000004,5,0
CHEMBL1311729,1,ChEMBL_Anticancer,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1N([H])c1nc(C(=O)OC([H])([H])C([H])([H])[H])nc2c([H])c([H])c([H])c([H])c12,307.35299999999967,3.858520000000002,5,1
CHEMBL1311730,0,ChEMBL_Anticancer,[H]c1nc(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])c2c(-c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c([H])c3[H])c([H])c3n(C([H])([H])c4c([H])c([H])c([H])c([H])c4F)c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n23)c([H])c([H])c1[H],650.7990000000018,6.293400000000005,7,2
CHEMBL1311742,1,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(N=Nc2c([H])c(C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c2c([H])c([H])c([H])nc12,293.3259999999997,4.672820000000004,5,1
CHEMBL131175,1,ChEMBL_Anticancer,[H]N([H])C(=NC([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])N([H])[H],768.0620000000029,0.9542000000000006,10,9
CHEMBL131176,1,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(O[H])c(/C([H])=C(\[H])C(=O)OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H],284.3109999999997,2.8969000000000005,4,2
CHEMBL131178,0,ChEMBL_Anticancer,[H]ON([H])C(=O)/C([H])=C(\[H])c1c([H])c(C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])n1C([H])([H])[H],270.28799999999967,1.7746999999999997,4,2
CHEMBL131181,0,ChEMBL_Anticancer,[H]c1sc(C#N)c([H])c1-c1c([H])c([H])c2c(c1[H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])N2[H],310.4219999999997,4.3375800000000035,4,1
CHEMBL1311814,1,ChEMBL_Anticancer,[H]c1nc(N([H])C(=O)C([H])([H])OC(=O)C([H])([H])Oc2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c(Cl)c(C([H])([H])[H])c1Cl,383.23099999999977,3.565940000000002,5,1
CHEMBL1311815,0,ChEMBL_Anticancer,[H]OC(=O)C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)N([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],610.7970000000024,1.8965000000000054,7,6
CHEMBL131182,1,ChEMBL_Anticancer,[H]c1nc([H])c([H])c(-c2nc3c(=O)n(C([H])([H])[H])c(=O)nc-3n(C([H])([H])[H])n2)c1[H],270.2519999999998,-0.5642,8,0
CHEMBL1311826,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c2sc(N([H])C(=O)c3sc4c([H])c([H])c([H])c([H])c4c3[H])nc2c1[H],310.4029999999998,4.763300000000002,4,1
CHEMBL131183,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1N(C([H])([H])[H])C2=O,355.4629999999997,4.349400000000003,3,2
CHEMBL131678,0,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(OC([H])([H])C([H])(O[H])C([H])([H])O[H])c([H])c([H])c3c2=O)c([H])c1[H],328.31999999999977,1.8976,6,3
CHEMBL13168,1,ChEMBL_Anticancer,[H]c1c([H])c(C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])n2c(=O)c3c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c3n([H])c2=O)c([H])c2c1OC([H])([H])O2,467.47799999999984,2.0818999999999996,8,2
CHEMBL131681,1,ChEMBL_Anticancer,[H]c1nc([H])c(C([H])(C(=O)OC2([H])C([H])([H])C3([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])([H])[H])[C@]2([H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],287.4029999999995,3.799000000000003,3,0
CHEMBL1316816,0,ChEMBL_Anticancer,[H]c1sc(C([H])([H])n2c(C([H])([H])[H])c([H])c(C(=O)C([H])([H])Oc3c([H])c([H])c([H])c([H])c3N([H])C(=O)C([H])([H])[H])c2C([H])([H])[H])c([H])c1[H],382.48499999999973,4.434840000000004,5,1
CHEMBL131682,1,ChEMBL_Anticancer,[H]ON1C([H])(c2c([H])c([H])c(Cl)c([H])c2Cl)N(O[H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]12[H],303.18899999999974,3.699200000000002,4,2
CHEMBL1316847,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(OC([H])([H])c2nnc(SC([H])([H])C(=O)N(C([H])([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])o2)c([H])c1[H],494.6169999999997,4.136720000000003,7,1
CHEMBL1316867,1,ChEMBL_Anticancer,[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c(-c2c([H])c3c([H])c([H])c([H])c([H])c3oc2=O)c1[H],410.4729999999998,5.312500000000005,4,1
CHEMBL1320647,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C(=O)C(N([H])c2c([H])c([H])c([H])c([H])c2[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],239.31800000000013,3.7600000000000025,2,1
CHEMBL132065,1,ChEMBL_Anticancer,[H]OC(=O)c1nc(C(=O)c2c([H])c([H])c(O[H])c(O[H])c2[H])c2c(Br)c(O[H])c(OC([H])([H])[H])c([H])c2c1[H],434.19799999999987,3.051900000000001,8,4
CHEMBL1320651,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])n3c(=O)c4c([H])c([H])c([H])c([H])c4n(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c3=O)C([H])([H])C2([H])[H])c([H])c1[H],524.6650000000004,4.162600000000004,6,1
CHEMBL132066,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(P(=O)(c2nc3c([H])c([H])c([H])c([H])c3s2)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],364.40999999999974,4.945720000000002,3,1
CHEMBL1320669,1,ChEMBL_Anticancer,[H]c1nc([H])n(C([H])([H])[H])c1C([H])(OC([H])([H])c1c(-c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c(C#N)c(=O)n1C([H])([H])[H])c1c([H])c([H])c(C#N)c(-c2c([H])c([H])c([H])c(Cl)c2[H])c1[H],580.4750000000012,6.809160000000006,7,0
CHEMBL1320678,0,ChEMBL_Anticancer,[H]c1nc([H])c([H])c(C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c1[H],390.53399999999976,2.7428000000000017,4,2
CHEMBL1320681,0,ChEMBL_Anticancer,[H]c1c([H])c(N([H])C(=O)c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c([H])c(F)c1F,277.2259999999998,2.945800000000001,3,1
CHEMBL1322745,0,ChEMBL_Anticancer,[H]c1nc2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2F)c1C#N,387.79799999999983,4.668380000000003,6,1
CHEMBL1322747,0,ChEMBL_Anticancer,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)c3sc4c(c3[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],406.52899999999977,2.3921,5,0
CHEMBL132276,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(N([H])C(=O)Oc2c([H])c3c(c([H])c2C([H])([H])N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])[C@@]2([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]32C([H])([H])[H])c([H])c1[H],394.51899999999955,3.728200000000003,5,1
CHEMBL1322772,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(-c2c3c(C(=O)OC([H])([H])[H])c(C(=O)OC([H])([H])[H])c([H])c-3n3c([H])c([H])c([H])c([H])c3c2C([H])([H])[H])c([H])c1[H],373.4079999999998,4.5927200000000035,5,0
CHEMBL1322803,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])(c2c(N([H])[H])n(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2=O)C([H])([H])[N+](=O)[O-])c(OC([H])([H])[H])c1[H],334.3319999999997,0.0833999999999997,8,1
CHEMBL132283,1,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C3([H])N(C([H])([H])[H])C([H])(C([H])([H])C3([H])[H])C2([H])C(=O)OC([H])([H])[H])c([H])c1O[H],291.3469999999996,1.8370999999999997,5,2
CHEMBL1322830,0,ChEMBL_Anticancer,[H]Oc1nc2c([H])c(C([H])([H])[H])c([H])c([H])c2c([H])c1C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],453.56399999999974,3.395920000000002,5,2
CHEMBL1322834,1,ChEMBL_Anticancer,[H]C([H])=C([H])C([H])([H])n1c([H])c(C(=O)N([H])C([H])([H])c2oc([H])c([H])c2[H])c(=O)c2c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c21,469.56299999999976,3.2752000000000026,6,1
CHEMBL132284,1,ChEMBL_Anticancer,[H]c1c([H])c(C([H])([H])N([H])C(=O)c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])no2)c([H])c([H])c1F,357.3409999999998,2.8229000000000006,6,1
CHEMBL1322848,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])(C(=O)N([H])c2c([H])c([H])c(F)c([H])c2[H])N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],467.5659999999998,3.820420000000002,4,1
CHEMBL132285,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c2c(nc(C(F)(F)F)n2[H])c1C(=O)N([H])[H],229.16100000000003,1.6805999999999999,2,2
CHEMBL1326814,1,ChEMBL_Anticancer,[H]c1c([H])c(-c2nc(C([H])([H])S(=O)(=O)C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])c(C([H])([H])[H])o2)c([H])c([H])c1OC([H])([H])[H],472.56299999999976,3.3310200000000023,7,1
CHEMBL1326817,1,ChEMBL_Anticancer,[H]OC([H])([H])[C@@]1([H])O[C@@](C(=O)N([H])[H])(N([H])C(=O)OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],280.23299999999966,-4.002199999999998,8,6
CHEMBL132683,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(-c2nc3c([H])c(N([H])[H])c([H])c([H])c3n2[H])c([H])c1[H],209.25200000000007,2.812100000000001,2,2
CHEMBL1326832,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c(C(=O)N(C([H])([H])C(=O)N([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c3[H])C([H])([H])C([H])([H])[H])c1[H])C2=O,528.5650000000009,3.550600000000003,6,2
CHEMBL1326841,1,ChEMBL_Anticancer,[H]c1nc(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C2([H])[H])c2c(n1)c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1n2[H],423.9039999999998,4.108300000000003,6,1
CHEMBL1326848,0,ChEMBL_Anticancer,[H]OC([H])([H])C([H])([H])SC([H])([H])C([H])([H])n1c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c1C([H])([H])[C@@]1([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c([H])c3[H])[C@](C(=O)OC([H])([H])[H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[C@@]21[H],601.7690000000017,4.016000000000004,7,1
CHEMBL1326850,1,ChEMBL_Anticancer,[H]Oc1c(-c2c([H])c(C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])nn2[H])c([H])c([H])c(C([H])([H])[H])c1C([H])([H])[H],335.40699999999964,4.2682800000000025,3,3
CHEMBL133096,1,ChEMBL_Anticancer,[H]Oc1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(N([H])C(=O)/C([H])=C(\[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1C([H])([H])[H],295.3819999999996,4.475920000000004,2,2
CHEMBL1330962,1,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(N=Nc2c([H])c([H])c([H])c([H])c2C(F)(F)F)c2c([H])c([H])c([H])nc12,317.26999999999987,5.374600000000003,4,1
CHEMBL133097,0,ChEMBL_Anticancer,[H]/C(C(=O)N([H])C(=S)N([H])c1c([H])c([H])c(S(=O)(=O)N([H])c2noc(C([H])([H])[H])c2[H])c([H])c1[H])=C(/[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],456.54899999999986,3.618640000000002,6,3
CHEMBL1330989,0,ChEMBL_Anticancer,[H]Oc1nc(-c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12,265.3159999999998,3.0684000000000005,4,1
CHEMBL1331010,0,ChEMBL_Anticancer,[H]c1oc(-c2nc3c([H])c([H])c(N([H])C(=O)N4C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c3nc2-c2oc([H])c([H])c2[H])c([H])c1[H],402.4539999999998,5.413600000000004,5,1
CHEMBL1331011,0,ChEMBL_Anticancer,[H]c1c([H])c(S(=O)(=O)N(c2c([H])c([H])c(OC([H])([H])C(=O)N([H])c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])c([H])c2[H])C([H])([H])[H])c([H])c([H])c1Cl,490.9649999999999,4.199800000000003,6,1
CHEMBL1331031,1,ChEMBL_Anticancer,[H]c1c([H])c2c(c([H])c1N=C=S)C13C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])(C2([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H],298.4549999999996,4.109100000000003,3,0
CHEMBL1331035,1,ChEMBL_Anticancer,[H]OC(=O)c1c([H])c(N([H])N=C2c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c32)c([H])c([H])c1Cl,348.7889999999998,4.8831000000000016,4,2
CHEMBL1331049,0,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(/C([H])=C2\SC(N([H])c3c([H])c([H])c(C([H])([H])[H])c(Cl)c3[H])=NC2=O)c([H])c1[N+](=O)[O-],389.8199999999998,4.344620000000003,6,2
CHEMBL1333987,0,ChEMBL_Anticancer,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H].[H]OC(=O)/C([H])=C(/[H])C(=O)O[H],393.5679999999994,5.007200000000004,5,3
CHEMBL1333989,1,ChEMBL_Anticancer,[H]c1nc(C(=O)N([H])C([H])([H])[H])c([H])c(Oc2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c(Cl)c(C(F)(F)F)c3[H])c([H])c2[H])c1[H],464.83099999999985,5.549700000000003,4,3
CHEMBL1333995,0,ChEMBL_Anticancer,[H]C1=C(C([H])([H])[H])c2c([H])c(-c3sc([H])c([H])c3C([H])([H])[H])c([H])c([H])c2N([H])C1(C([H])([H])[H])C([H])([H])[H],269.4129999999998,5.330920000000004,2,1
CHEMBL1333996,1,ChEMBL_Anticancer,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])N([H])C(=O)c1oc2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c1C([H])([H])[H],386.4729999999998,2.9779600000000013,4,2
CHEMBL1334003,1,ChEMBL_Anticancer,[H]c1oc(C(=O)N([H])c2c([H])c(C(=O)OC([H])([H])[H])c([H])c([H])c2N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],328.3679999999997,3.3088000000000015,5,1
CHEMBL133401,1,ChEMBL_Anticancer,[H]C1=C(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],426.58199999999965,4.192620000000003,3,1
CHEMBL1334010,1,ChEMBL_Anticancer,[H]N=C(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H])N([H])[H],832.0810000000025,0.5087700000000035,11,10
CHEMBL1334028,0,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(Cl)c([H])c1-c1nn([H])c([H])c1C(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],312.7559999999998,3.975120000000002,3,2
CHEMBL1334033,0,ChEMBL_Anticancer,[H]c1nc2nc(C([H])([H])[H])c([H])c(N([H])c3c([H])c([H])c(Br)c(C(F)(F)F)c3[H])n2n1,372.14799999999985,3.9576200000000012,5,1
CHEMBL1336,1,ChEMBL_Anticancer,[H]c1c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])C([H])(N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c([H])c1C(=O)C([H])([H])[H],377.57199999999943,5.653700000000006,2,0
CHEMBL133794,1,ChEMBL_Anticancer,[H]c1oc(C([H])([H])N([H])C(=O)c2c(C([H])([H])[H])nn(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c2C([H])([H])[H])c([H])c1[H],343.81399999999974,3.7246400000000026,4,1
CHEMBL1337952,0,ChEMBL_Anticancer,[Cl-].[H]c1c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])c2n(C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c3c([H])c([H])c([H])c([H])c3[n+]2C([H])([H])[H])c1[H],503.0829999999996,2.7413000000000007,5,0
CHEMBL1337957,1,ChEMBL_Anticancer,[H]c1nc2c([H])c([H])c(OC([H])([H])[H])c([H])c2c(N2C([H])([H])C([H])([H])C3(OC([H])([H])C([H])([H])O3)C([H])([H])C2([H])[H])c1S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],470.5469999999998,3.4281000000000024,8,0
CHEMBL1337961,0,ChEMBL_Anticancer,[H]OC(=O)C([H])([H])n1c(C([H])([H])[H])c(C#N)c2c([H])c([H])c([H])c([H])c21,214.22400000000007,1.9059999999999997,4,1
CHEMBL133798,1,ChEMBL_Anticancer,[H]N=C(c1c([H])c([H])c([H])c(C2([H])Oc3c([H])c([H])c([H])c([H])c3N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])C([H])([H])[H])C2=O)c1[H])N([H])O[H],464.60999999999956,4.890670000000004,5,3
CHEMBL1337991,0,ChEMBL_Anticancer,[H]c1c(Br)nc2c([H])c3c(c([H])c2c1C(F)(F)F)C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N3[H],359.1889999999998,5.152800000000003,2,1
CHEMBL13380,0,ChEMBL_Anticancer,[H]c1nc([H])c([H])c(C([H])([H])N([H])C(=O)C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H],468.5539999999997,2.5027999999999997,6,3
CHEMBL133800,1,ChEMBL_Anticancer,[H]N=C(N([H])c1nc(O[H])c([H])c(C([H])([H])Sc2nnc(C([H])([H])[H])s2)n1)N([H])c1c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c1[H],417.51999999999975,3.4918900000000006,9,4
CHEMBL1338000,0,ChEMBL_Anticancer,[H]c1nc([H])n(C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c1[H],348.4059999999997,2.9555000000000016,4,2
CHEMBL1338004,0,ChEMBL_Anticancer,[H]/C(=C(\C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])N([H])C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1c([H])n(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c12,484.5779999999998,2.6015000000000006,6,2
CHEMBL1341327,1,ChEMBL_Anticancer,[H]c1nc(S(=O)(=O)C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])nc(C(=O)N([H])c2nnc(C([H])([H])C([H])([H])C([H])([H])[H])s2)c1Cl,451.9609999999999,3.4686200000000023,8,1
CHEMBL1341345,1,ChEMBL_Anticancer,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1N([H])C(=O)C([H])([H])N([H])C1([H])C([H])([H])C([H])([H])S(=O)(=O)C1([H])[H],296.3919999999996,1.01864,4,2
CHEMBL134137,1,ChEMBL_Anticancer,[H]OC1=C(C(=O)c2oc([H])c([H])c2[H])C([H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])N(C([H])([H])C([H])([H])C([H])([H])n2c([H])nc([H])c2[H])C1=O,421.45299999999975,3.543400000000002,7,1
CHEMBL134140,1,ChEMBL_Anticancer,[H]OC(=O)C([H])(Sc1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H])C([H])([H])[H],233.29200000000006,2.8,4,1
CHEMBL134142,1,ChEMBL_Anticancer,[H]C1=C(c2c([H])c([H])c(Br)c([H])c2[H])N([H])c2nc(N([H])S(=O)(=O)C([H])([H])[H])nn2C1([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],476.3559999999998,3.476700000000001,7,2
CHEMBL1341442,0,ChEMBL_Anticancer,[H]c1nc2c([H])c([H])c3c(c2c([H])c1[H])C1=C(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C([H])(c1sc([H])c([H])c1C([H])([H])[H])N3[H],374.50899999999973,5.914220000000004,4,1
CHEMBL1341448,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])(Oc2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],470.5349999999996,6.046400000000006,4,0
CHEMBL1341456,1,ChEMBL_Anticancer,[H]c1sc(-c2nnc(-c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])o2)c([H])c1[H],271.34499999999974,3.531100000000002,5,0
CHEMBL1344491,0,ChEMBL_Anticancer,[H]c1c(N([H])S(=O)(=O)c2c([H])c([H])c(N([H])C(=O)c3c(F)c(F)c(F)c(F)c3F)c([H])c2[H])nc(C([H])([H])[H])nc1C([H])([H])[H],472.39499999999987,3.8420400000000017,5,2
CHEMBL1344492,0,ChEMBL_Anticancer,[H]c1c(C(=O)N([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])oc([N+](=O)[O-])c1[H],246.22200000000007,2.748520000000001,4,1
CHEMBL1344524,1,ChEMBL_Anticancer,[H]c1c([H])c(OC([H])([H])[H])c2c(c1[H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],205.30100000000016,2.1140999999999996,2,0
CHEMBL1344527,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])([H])[H])c(-c2nnc(SC([H])([H])C(=O)N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n2N([H])[H])c1[H],369.44999999999976,2.70672,7,2
CHEMBL1344535,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2c(=O)c1OC([H])([H])[H],276.28799999999967,2.2344,5,0
